3420.00,1000,19.78994
3430.00,1000,19.59115
3441.00,1000,19.78994
3451.00,1000,19.59115
3461.00,1000,19.93908
3471.00,1000,19.6574
3481.00,1000,19.72366
3491.00,1000,19.78994
3501.00,1000,19.93908
3511.00,1000,19.72366
3521.00,1000,19.8562
3532.00,1000,19.72366
3542.00,1000,19.59115
3552.00,1000,19.93908
3562.00,1000,19.35934
3572.00,1000,19.6574
3582.00,1000,19.93908
3592.00,1000,19.78994
3602.00,1000,19.72366
3612.00,1000,19.59115
3623.00,1000,19.52493
3633.00,1000,20.02194
3643.00,1000,19.6574
3653.00,1000,19.72366
3663.00,1000,19.6574
3673.00,1000,19.72366
3683.00,1000,19.72366
3693.00,1000,19.78994
3703.00,1000,20.35366
3714.00,1000,19.59115
3724.00,1000,19.72366
3734.00,1000,19.78994
3744.00,1000,19.59115
3754.00,1000,19.6574
3764.00,1000,19.59115
3774.00,1000,19.72366
3784.00,1000,19.52493
3794.00,1000,20.10485
3804.00,1000,19.59115
3814.00,1000,19.78994
3824.00,1000,19.72366
3834.00,1000,19.72366
3845.00,1000,19.72366
3855.00,1000,19.72366
3865.00,1000,19.35934
3875.00,1000,19.02841
3885.00,1000,19.72366
3895.00,1000,19.6574
3908.00,1000,19.78994
3918.00,1000,19.59115
3928.00,1000,19.6574
3938.00,1000,19.72366
3948.00,1000,19.52493
3958.00,1000,19.78994
3968.00,1000,19.6574
3978.00,1000,19.59115
3988.00,1000,20.02194
3998.00,1000,19.6574
4008.00,1000,19.6574
4018.00,1000,19.6574
4028.00,1000,19.19387
4038.00,1000,20.02194
4049.00,1000,19.6574
4059.00,1000,19.59115
4069.00,1000,19.6574
4079.00,1000,19.78994
4089.00,1000,19.6574
4099.00,1000,19.6574
4109.00,1000,19.72366
4119.00,1000,19.72366
4129.00,1000,19.78994
4139.00,1000,19.8562
4149.00,1000,19.52493
4159.00,1000,19.6574
4169.00,1000,19.6574
4180.00,1000,19.8562
4190.00,1000,20.02194
4200.00,1000,19.6574
4210.00,1000,19.93908
4220.00,1000,20.51968
4230.00,1000,19.72366
4240.00,1000,19.6574
4250.00,1000,19.72366
4260.00,1000,19.6574
4270.00,1000,19.59115
4280.00,1000,19.72366
4290.00,1000,19.78994
4300.00,1000,19.6574
4311.00,1000,19.59115
4321.00,1000,19.78994
4331.00,1000,19.72366
4341.00,1000,19.59115
4351.00,1000,19.11111
4361.00,1000,19.35934
4371.00,1000,19.59115
4381.00,1000,19.6574
4394.00,1000,19.6574
4404.00,1000,19.6574
4414.00,1000,19.6574
4424.00,1000,19.59115
4434.00,1000,19.19387
4444.00,1000,19.35934
4454.00,1000,19.6574
4464.00,1000,19.35934
4474.00,1000,19.6574
4484.00,1000,19.6574
4494.00,1000,19.78994
4505.00,1000,19.52493
4515.00,1000,19.72366
4525.00,1000,19.72366
4535.00,1000,19.6574
4545.00,1000,19.19387
4555.00,1000,19.52493
4565.00,1000,19.8562
4575.00,1000,19.35934
4585.00,1000,19.72366
4595.00,1000,19.6574
4605.00,1000,19.6574
4616.00,1000,19.72366
4626.00,1000,19.59115
4636.00,1000,19.8562
4646.00,1000,19.35934
4656.00,1000,19.52493
4666.00,1000,19.6574
4676.00,1000,19.72366
4686.00,1000,19.11111
4696.00,1000,19.6574
4706.00,1000,19.59115
4716.00,1000,19.59115
4727.00,1000,19.6574
4737.00,1000,19.59115
4747.00,1000,19.6574
4757.00,1000,19.59115
4767.00,1000,19.35934
4777.00,1000,19.35934
4787.00,1000,19.72366
4797.00,1000,19.59115
4807.00,1000,19.59115
4817.00,1000,19.59115
4827.00,1000,19.59115
4838.00,1000,19.59115
4848.00,1000,19.59115
4858.00,1000,19.72366
4868.00,1000,19.59115
4881.00,1000,19.35934
4891.00,1000,19.59115
4901.00,1000,19.72366
4911.00,1000,19.6574
4921.00,1000,19.78994
4931.00,1000,19.8562
4941.00,1000,19.78994
4951.00,1000,19.78994
4962.00,1000,19.72366
4972.00,1000,19.59115
4982.00,1000,19.6574
4992.00,1000,19.6574
5002.00,1000,19.19387
5012.00,1000,19.52493
5022.00,1000,19.59115
5032.00,1000,19.6574
5042.00,1000,19.35934
5052.00,1000,20.35366
5063.00,1000,19.6574
5073.00,1000,19.59115
5083.00,1000,19.6574
5093.00,1000,19.6574
5103.00,1000,19.6574
5113.00,1000,19.59115
5123.00,1000,19.59115
5133.00,1000,19.52493
5143.00,1000,20.10485
5154.00,1000,19.59115
5164.00,1000,19.59115
5174.00,1000,19.52493
5184.00,1000,19.11111
5194.00,1000,19.6574
5204.00,1000,19.52493
5214.00,1000,19.59115
5224.00,1000,19.35934
5234.00,1000,19.78994
5245.00,1000,19.59115
5255.00,1000,19.78994
5265.00,1000,20.02194
5275.00,1000,19.6574
5285.00,1000,19.59115
5295.00,1000,19.35934
5305.00,1000,19.59115
5315.00,1000,19.59115
5325.00,1000,19.6574
5336.00,1000,19.59115
5346.00,1000,19.72366
5356.00,1000,19.52493
5368.00,1000,19.59115
5378.00,1000,19.52493
5389.00,1000,19.72366
5399.00,1000,19.6574
5409.00,1000,19.8562
5419.00,1000,19.6574
5429.00,1000,19.35934
5439.00,1000,19.52493
5449.00,1000,19.72366
5459.00,1000,19.52493
5469.00,1000,19.52493
5480.00,1000,19.6574
5490.00,1000,19.52493
5500.00,1000,19.35934
5510.00,1000,19.72366
5520.00,1000,19.6574
5530.00,1000,20.35366
5540.00,1000,19.19387
5550.00,1000,19.59115
5561.00,1000,19.59115
5571.00,1000,19.59115
5581.00,1000,19.59115
5591.00,1000,19.6574
5601.00,1000,19.52493
5611.00,1000,19.6574
5621.00,1000,19.52493
5631.00,1000,19.35934
5641.00,1000,19.59115
5652.00,1000,19.52493
5662.00,1000,19.59115
5672.00,1000,19.59115
5682.00,1000,19.52493
5692.00,1000,19.72366
5702.00,1000,19.59115
5712.00,1000,19.72366
5722.00,1000,19.59115
5732.00,1000,19.78994
5742.00,1000,19.59115
5752.00,1000,19.35934
5762.00,1000,19.52493
5772.00,1000,19.93908
5783.00,1000,19.35934
5793.00,1000,19.11111
5803.00,1000,19.59115
5813.00,1000,19.6574
5823.00,1000,20.02194
5833.00,1000,19.52493
5843.00,1000,19.78994
5856.00,1000,19.35934
5866.00,1000,19.52493
5876.00,1000,19.52493
5886.00,1000,19.35934
5896.00,1000,19.52493
5906.00,1000,19.52493
5916.00,1000,19.52493
5926.00,1000,19.52493
5936.00,1000,18.9457
5946.00,1000,19.52493
5956.00,1000,19.35934
5966.00,1000,19.59115
5977.00,1000,19.78994
5987.00,1000,19.35934
5997.00,1000,19.35934
6007.00,1000,19.52493
6017.00,1000,19.35934
6027.00,1000,19.11111
6037.00,1000,19.6574
6047.00,1000,19.6574
6057.00,1000,19.59115
6067.00,1000,19.59115
6077.00,1000,19.59115
6087.00,1000,19.52493
6098.00,1000,19.19387
6108.00,1000,18.9457
6118.00,1000,19.8562
6128.00,1000,19.11111
6138.00,1000,19.72366
6148.00,1000,19.59115
6158.00,1000,19.02841
6168.00,1000,19.59115
6178.00,1000,19.35934
6188.00,1000,19.6574
6198.00,1000,19.59115
6208.00,1000,19.52493
6219.00,1000,19.59115
6229.00,1000,19.59115
6239.00,1000,19.52493
6249.00,1000,19.78994
6259.00,1000,19.59115
6269.00,1000,19.59115
6279.00,1000,19.19387
6289.00,1000,19.35934
6299.00,1000,19.52493
6309.00,1000,19.19387
6319.00,1000,19.19387
6329.00,1000,19.52493
6342.00,1000,19.52493
6352.00,1000,19.52493
6362.00,1000,19.59115
6372.00,1000,20.27075
6382.00,1000,19.19387
6392.00,1000,19.6574
6403.00,1000,19.59115
6413.00,1000,19.52493
6423.00,1000,19.35934
6433.00,1000,19.59115
6443.00,1000,19.52493
6453.00,1000,19.52493
6463.00,1000,19.52493
6473.00,1000,19.19387
6483.00,1000,19.11111
6493.00,1000,20.27075
6503.00,1000,19.11111
6514.00,1000,19.52493
6524.00,1000,19.52493
6534.00,1000,19.59115
6544.00,1000,19.11111
6554.00,1000,19.52493
6564.00,1000,19.59115
6574.00,1000,19.35934
6584.00,1000,19.11111
6594.00,1000,19.19387
6604.00,1000,19.59115
6614.00,1000,19.72366
6624.00,1000,18.863
6635.00,1000,18.9457
6645.00,1000,19.35934
6655.00,1000,19.35934
6665.00,1000,19.59115
6675.00,1000,19.52493
6685.00,1000,19.8562
6695.00,1000,19.59115
6705.00,1000,19.59115
6715.00,1000,19.6574
6725.00,1000,19.35934
6735.00,1000,19.52493
6746.00,1000,19.02841
6756.00,1000,19.52493
6766.00,1000,19.52493
6776.00,1000,19.35934
6786.00,1000,19.6574
6796.00,1000,19.19387
6806.00,1000,19.59115
6816.00,1000,19.52493
6829.00,1000,19.59115
6839.00,1000,19.6574
6849.00,1000,19.52493
6859.00,1000,19.52493
6869.00,1000,19.11111
6879.00,1000,19.52493
6889.00,1000,19.11111
6900.00,1000,19.52493
6910.00,1000,19.35934
6920.00,1000,19.59115
6930.00,1000,19.35934
6940.00,1000,19.19387
6950.00,1000,19.19387
6960.00,1000,19.35934
6970.00,1000,19.52493
6980.00,1000,19.52493
6990.00,1000,19.72366
7001.00,1000,19.11111
7011.00,1000,19.11111
7021.00,1000,19.52493
7031.00,1000,19.59115
7041.00,1000,19.59115
7051.00,1000,19.59115
7061.00,1000,19.35934
7071.00,1000,19.02841
7081.00,1000,19.52493
7092.00,1000,19.35934
7102.00,1000,19.11111
7112.00,1000,19.52493
7122.00,1000,19.35934
7132.00,1000,19.19387
7142.00,1000,19.19387
7152.00,1000,19.19387
7162.00,1000,19.59115
7172.00,1000,19.35934
7183.00,1000,19.35934
7193.00,1000,19.35934
7203.00,1000,19.35934
7213.00,1000,19.52493
7223.00,1000,19.52493
7233.00,1000,19.35934
7244.00,1000,19.6574
7254.00,1000,19.72366
7264.00,1000,19.35934
7274.00,1000,19.19387
7284.00,1000,19.52493
7294.00,1000,19.19387
7304.00,1000,19.8562
7317.00,1000,19.59115
7327.00,1000,18.9457
7337.00,1000,19.35934
7347.00,1000,19.78994
7357.00,1000,19.11111
7367.00,1000,19.35934
7378.00,1000,19.59115
7388.00,1000,19.59115
7398.00,1000,19.11111
7408.00,1000,19.35934
7418.00,1000,19.35934
7428.00,1000,19.52493
7438.00,1000,19.59115
7448.00,1000,19.02841
7458.00,1000,19.35934
7469.00,1000,19.11111
7479.00,1000,19.35934
7489.00,1000,19.19387
7499.00,1000,18.75274
7509.00,1000,19.59115
7519.00,1000,19.35934
7529.00,1000,19.19387
7539.00,1000,19.11111
7549.00,1000,18.9457
7559.00,1000,19.35934
7570.00,1000,19.6574
7580.00,1000,18.9457
7590.00,1000,19.19387
7600.00,1000,19.72366
7610.00,1000,19.35934
7620.00,1000,19.35934
7630.00,1000,19.35934
7640.00,1000,19.19387
7650.00,1000,19.59115
7660.00,1000,19.52493
7670.00,1000,19.8562
7680.00,1000,19.52493
7690.00,1000,19.52493
7701.00,1000,19.52493
7711.00,1000,20.02194
7721.00,1000,20.02194
7731.00,1000,19.11111
7741.00,1000,19.35934
7751.00,1000,19.52493
7761.00,1000,19.52493
7771.00,1000,19.02841
7781.00,1000,19.52493
7791.00,1000,19.11111
7804.00,1000,19.11111
7814.00,1000,19.93908
7824.00,1000,19.52493
7834.00,1000,19.59115
7844.00,1000,18.80789
7854.00,1000,19.52493
7864.00,1000,19.11111
7874.00,1000,19.78994
7885.00,1000,19.35934
7895.00,1000,18.863
7905.00,1000,19.02841
7915.00,1000,19.52493
7925.00,1000,19.19387
7935.00,1000,19.19387
7945.00,1000,19.19387
7955.00,1000,19.02841
7965.00,1000,19.35934
7975.00,1000,19.6574
7985.00,1000,19.6574
7995.00,1000,19.59115
8005.00,1000,18.863
8016.00,1000,19.52493
8026.00,1000,19.11111
8036.00,1000,19.19387
8046.00,1000,19.19387
8056.00,1000,19.02841
8066.00,1000,19.11111
8076.00,1000,18.9457
8086.00,1000,19.11111
8096.00,1000,19.11111
8106.00,1000,19.35934
8116.00,1000,19.52493
8126.00,1000,19.6574
8137.00,1000,19.52493
8147.00,1000,19.19387
8157.00,1000,19.19387
8167.00,1000,19.59115
8177.00,1000,19.19387
8187.00,1000,19.19387
8197.00,1000,19.19387
8207.00,1000,19.35934
8217.00,1000,19.19387
8227.00,1000,19.35934
8237.00,1000,19.72366
8247.00,1000,19.11111
8257.00,1000,19.35934
8268.00,1000,18.9457
8278.00,1000,18.863
8290.00,1000,19.11111
8300.00,1000,19.59115
8310.00,1000,19.19387
8321.00,1000,19.11111
8331.00,1000,19.52493
8341.00,1000,19.11111
8351.00,1000,19.72366
8361.00,1000,19.35934
8371.00,1000,19.52493
8381.00,1000,19.02841
8391.00,1000,19.35934
8401.00,1000,19.35934
8411.00,1000,19.52493
8421.00,1000,19.02841
8431.00,1000,20.27075
8442.00,1000,19.19387
8452.00,1000,19.02841
8462.00,1000,19.35934
8472.00,1000,18.9457
8482.00,1000,18.9457
8492.00,1000,19.52493
8502.00,1000,19.19387
8512.00,1000,19.19387
8522.00,1000,19.19387
8532.00,1000,19.19387
8542.00,1000,19.19387
8553.00,1000,19.19387
8563.00,1000,19.11111
8573.00,1000,19.19387
8583.00,1000,19.11111
8593.00,1000,19.35934
8603.00,1000,19.11111
8613.00,1000,19.6574
8623.00,1000,19.35934
8633.00,1000,18.9457
8643.00,1000,19.59115
8653.00,1000,19.35934
8664.00,1000,19.19387
8674.00,1000,19.19387
8684.00,1000,19.59115
8694.00,1000,19.93908
8704.00,1000,18.863
8714.00,1000,19.35934
8724.00,1000,19.19387
8734.00,1000,19.11111
8744.00,1000,19.19387
8754.00,1000,19.35934
8764.00,1000,19.78994
8777.00,1000,19.11111
8787.00,1000,19.19387
8797.00,1000,19.72366
8807.00,1000,19.19387
8818.00,1000,19.52493
8828.00,1000,19.6574
8838.00,1000,19.19387
8848.00,1000,19.52493
8858.00,1000,18.80789
8868.00,1000,19.35934
8878.00,1000,19.02841
8888.00,1000,19.11111
8898.00,1000,19.35934
8908.00,1000,19.02841
8919.00,1000,19.19387
8929.00,1000,19.19387
8939.00,1000,19.11111
8949.00,1000,19.11111
8959.00,1000,19.02841
8969.00,1000,19.35934
8979.00,1000,19.11111
8989.00,1000,18.9457
8999.00,1000,19.02841
9010.00,1000,19.02841
9020.00,1000,19.11111
9030.00,1000,19.11111
9040.00,1000,19.02841
9050.00,1000,19.02841
9060.00,1000,19.35934
9070.00,1000,19.19387
9080.00,1000,19.35934
9090.00,1000,19.02841
9101.00,1000,19.19387
9111.00,1000,19.02841
9121.00,1000,19.19387
9131.00,1000,19.19387
9141.00,1000,19.6574
9151.00,1000,18.9457
9161.00,1000,19.11111
9171.00,1000,19.35934
9181.00,1000,19.19387
9192.00,1000,18.9457
9202.00,1000,19.78994
9212.00,1000,19.19387
9222.00,1000,19.35934
9232.00,1000,20.27075
9242.00,1000,19.11111
9252.00,1000,19.19387
9265.00,1000,19.11111
9275.00,1000,19.02841
9285.00,1000,19.52493
9295.00,1000,18.863
9305.00,1000,18.80789
9315.00,1000,19.11111
9325.00,1000,19.02841
9336.00,1000,19.19387
9346.00,1000,19.19387
9356.00,1000,19.35934
9366.00,1000,19.11111
9376.00,1000,19.19387
9386.00,1000,19.19387
9396.00,1000,19.19387
9406.00,1000,19.59115
9416.00,1000,20.10485
9427.00,1000,19.02841
9437.00,1000,19.02841
9447.00,1000,19.02841
9457.00,1000,18.9457
9467.00,1000,19.72366
9477.00,1000,18.863
9487.00,1000,19.02841
9497.00,1000,18.9457
9507.00,1000,19.11111
9517.00,1000,18.9457
9527.00,1000,19.35934
9537.00,1000,19.11111
9548.00,1000,19.11111
9558.00,1000,19.19387
9568.00,1000,19.19387
9578.00,1000,19.11111
9588.00,1000,19.11111
9598.00,1000,19.11111
9608.00,1000,19.19387
9618.00,1000,19.19387
9628.00,1000,18.863
9639.00,1000,19.02841
9649.00,1000,19.02841
9659.00,1000,19.19387
9669.00,1000,18.9457
9679.00,1000,19.02841
9689.00,1000,19.02841
9699.00,1000,19.6574
9709.00,1000,19.11111
9719.00,1000,19.11111
9729.00,1000,19.6574
9739.00,1000,19.11111
9752.00,1000,19.11111
9762.00,1000,19.35934
9772.00,1000,19.19387
9782.00,1000,19.02841
9792.00,1000,18.75274
9802.00,1000,19.11111
9812.00,1000,19.11111
9822.00,1000,19.02841
9833.00,1000,19.11111
9843.00,1000,19.35934
9853.00,1000,19.11111
9863.00,1000,19.19387
9873.00,1000,19.19387
9883.00,1000,19.11111
9893.00,1000,19.35934
9903.00,1000,19.02841
9913.00,1000,19.11111
9923.00,1000,19.02841
9933.00,1000,19.11111
9943.00,1000,19.11111
9953.00,1000,19.19387
9964.00,1000,19.02841
9974.00,1000,19.59115
9984.00,1000,19.11111
9994.00,1000,19.19387
10004.00,1000,19.02841
10014.00,1000,19.19387
10024.00,1000,19.35934
10034.00,1000,19.19387
10044.00,1000,19.02841
10054.00,1000,19.11111
10064.00,1000,19.11111
10074.00,1000,19.11111
10084.00,1000,19.59115
10095.00,1000,19.02841
10105.00,1000,19.35934
10115.00,1000,19.02841
10125.00,1000,19.11111
10135.00,1000,19.19387
10145.00,1000,19.02841
10155.00,1000,19.11111
10165.00,1000,19.19387
10175.00,1000,19.11111
10185.00,1000,19.19387
10195.00,1000,19.11111
10205.00,1000,18.863
10216.00,1000,19.78994
10226.00,1000,19.19387
10238.00,1000,19.02841
10248.00,1000,19.19387
10258.00,1000,18.9457
10268.00,1000,19.19387
10279.00,1000,19.35934
10289.00,1000,19.02841
10299.00,1000,19.19387
10309.00,1000,19.19387
10319.00,1000,19.19387
10329.00,1000,19.11111
10339.00,1000,19.11111
10349.00,1000,19.11111
10359.00,1000,19.19387
10369.00,1000,20.02194
10379.00,1000,19.19387
10389.00,1000,19.11111
10400.00,1000,19.02841
10410.00,1000,19.6574
10420.00,1000,18.9457
10430.00,1000,19.19387
10440.00,1000,19.59115
10450.00,1000,19.19387
10460.00,1000,18.9457
10470.00,1000,19.35934
10480.00,1000,19.19387
10490.00,1000,19.19387
10500.00,1000,19.11111
10511.00,1000,18.9457
10521.00,1000,19.11111
10531.00,1000,19.11111
10541.00,1000,19.11111
10551.00,1000,19.19387
10561.00,1000,18.863
10571.00,1000,19.52493
10581.00,1000,19.19387
10591.00,1000,18.9457
10601.00,1000,18.863
10611.00,1000,19.35934
10622.00,1000,19.19387
10632.00,1000,19.19387
10642.00,1000,19.02841
10652.00,1000,19.02841
10662.00,1000,19.11111
10672.00,1000,19.11111
10682.00,1000,19.11111
10692.00,1000,19.11111
10702.00,1000,19.11111
10712.00,1000,19.35934
10725.00,1000,19.11111
10735.00,1000,18.9457
10745.00,1000,19.19387
10755.00,1000,19.11111
10766.00,1000,19.02841
10776.00,1000,19.02841
10786.00,1000,19.11111
10796.00,1000,19.35934
10806.00,1000,19.02841
10816.00,1000,18.58743
10826.00,1000,19.02841
10836.00,1000,19.11111
10846.00,1000,19.02841
10856.00,1000,19.02841
10867.00,1000,19.11111
10877.00,1000,19.11111
