69.00,112.5138,20.85192
138.00,217.2939,20.85192
206.00,320.1671,20.85192
275.00,421.6807,21.01818
344.00,524.6151,20.93505
415.00,625.59,20.68575
484.00,721.2443,19.8562
553.00,825.6807,21.18456
621.00,923.545,20.93505
690.00,1000,20.68575
759.00,1000,20.51968
828.00,1000,20.18777
897.00,1000,20.43667
966.00,1000,20.85192
1034.00,1000,20.35366
1103.00,1000,20.10485
1172.00,1000,19.93908
1241.00,1000,20.18777
1309.00,1000,20.43667
1378.00,1000,20.02194
1447.00,1000,20.18777
1516.00,1000,21.10134
1585.00,1000,20.10485
1653.00,1000,20.68575
1722.00,1000,20.02194
1791.00,1000,20.18777
1860.00,1000,20.10485
1929.00,1000,20.27075
1997.00,1000,20.10485
2066.00,1000,20.93505
2135.00,1000,20.10485
2204.00,1000,19.93908
2273.00,1000,19.93908
2341.00,1000,19.93908
2410.00,1000,20.35366
2479.00,1000,20.02194
2548.00,1000,19.93908
2617.00,1000,19.78994
2685.00,1000,19.78994
2754.00,1000,19.93908
2823.00,1000,19.78994
2892.00,1000,19.93908
2961.00,1000,19.78994
3029.00,1000,19.72366
3098.00,1000,19.78994
3167.00,1000,19.72366
3236.00,1000,19.52493
3305.00,1000,19.8562
3373.00,1000,19.78994
3442.00,1000,19.8562
3513.00,1000,19.59115
3582.00,1000,19.72366
3651.00,1000,19.72366
3720.00,1000,19.72366
3789.00,1000,19.6574
3857.00,1000,19.78994
3926.00,1000,19.78994
3995.00,1000,19.78994
4064.00,1000,19.6574
4133.00,1000,19.52493
4201.00,1000,19.52493
4270.00,1000,19.52493
4339.00,1000,19.6574
4408.00,1000,19.02841
4477.00,1000,19.11111
4545.00,1000,19.6574
4614.00,1000,19.11111
4683.00,1000,19.59115
4752.00,1000,19.35934
4821.00,1000,19.59115
4889.00,1000,19.35934
4958.00,1000,19.35934
5027.00,1000,19.52493
5096.00,1000,19.59115
5165.00,1000,19.19387
5233.00,1000,19.52493
5302.00,1000,19.35934
5371.00,1000,18.863
5440.00,1000,19.52493
5509.00,1000,19.02841
5578.00,1000,18.58743
5646.00,1000,19.19387
5715.00,1000,19.19387
5784.00,1000,18.75274
5853.00,1000,19.02841
5922.00,1000,18.863
5990.00,1000,19.11111
6059.00,1000,18.9457
6128.00,1000,19.02841
6197.00,1000,20.10485
6266.00,1000,18.863
6334.00,1000,19.02841
6403.00,1000,19.02841
6472.00,1000,18.69763
6541.00,1000,18.80789
6610.00,1000,19.02841
6679.00,1000,18.863
6750.00,1000,18.9457
6819.00,1000,18.863
6887.00,1000,18.863
